,nb_cores,environement,penalty,lambda,Duality gap interval,nb_threads,solver,Tolerance,Dataset,Primal objective,Best dual,Relative duality gap,Diff,Relative optimality gap,timestamp,epoch
0,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.053657977173326356,-32794.740020440746,611182.0721918748,0.0,9944.345801541276,17116,5
1,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.030679596509728457,-4600.88988227952,149966.78852725733,0.0,9942.06197736235,39323,10
2,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.025667506006039436,-2280.7783300602255,88859.58756684695,0.0,9941.563825049232,62535,15
3,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.024541994230614466,-2280.7783300602255,92934.7000338428,0.0,9941.451960290613,85354,20
4,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.021361338933066378,-2280.7783300602255,106772.31883946118,0.0,9941.135834555744,109558,25
5,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.026029278880311254,-2280.7783300602255,106772.31883946118,0.0,9941.599781701252,132268,30
6,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.01828531991245824,-1254.1362542038175,68588.0556385149,0.0,9940.83010863376,156207,35
7,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.018496752073419886,-1254.1362542038175,68588.0556385149,0.0,9940.851122903148,178155,40
8,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.018945848146024152,-1254.1362542038175,68588.0556385149,0.0,9940.895758618966,200872,45
9,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.016717192751066326,-1254.1362542038175,75021.74498266588,0.0,9940.67425227559,222615,50
10,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.01591998341045428,-1028.3554582690497,64596.259414262495,0.0,9940.595017537757,245323,55
11,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.021759132185315107,-1028.3554582690497,64596.259414262495,0.0,9941.175371277717,267070,60
12,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.018703347486949906,-1028.3554582690497,64596.259414262495,0.0,9940.871656447594,289770,65
13,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.015052544888361573,-1028.3554582690497,68318.71410721121,0.0,9940.508802712635,311517,70
14,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.016617095210214292,-1028.3554582690497,68318.71410721121,0.0,9940.664303568265,334203,75
15,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.015669716252100802,-1028.3554582690497,68318.71410721121,0.0,9940.570143453033,355947,80
16,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.012891044324373598,-581.8178241658421,45134.49031511563,0.0,9940.293970896457,378671,85
17,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.01237651108293428,-539.6742640749909,43605.71706918574,0.0,9940.242831372097,400397,90
18,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.013644146805586748,-539.6742640749909,43605.71706918574,0.0,9940.368821847922,423106,95
19,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.014091449474854106,-539.6742640749909,43605.71706918574,0.0,9940.413279317154,444862,100
20,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.01169323051246049,-539.6742640749909,46153.70891135735,0.0,9940.174920029229,467595,105
21,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.015029803555553386,-539.6742640749909,46153.70891135735,0.0,9940.506542448671,489328,110
22,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.011321148382033727,-364.5067061880572,32197.972770581895,0.0,9940.137938738924,512046,115
23,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.015616339083074332,-364.5067061880572,32197.972770581895,0.0,9940.564838289409,533795,120
24,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.011085542667698806,-364.5067061880572,32882.26861395441,0.0,9940.114521856989,556492,125
25,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.013083406754317645,-364.5067061880572,32882.26861395441,0.0,9940.313089822852,578229,130
26,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.010061361498678575,-245.89652313639596,24440.68673312167,0.0,9940.012728360238,600911,135
27,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.012285741121176797,-245.89652313639596,24440.68673312167,0.0,9940.233809734045,622663,140
28,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.013394207971252566,-245.89652313639596,24440.68673312167,0.0,9940.343980395362,645383,145
29,2,cyanure_benchmark_mkl,l2,1.667e-09,5,2,miso,1e-05,ckn_mnist,0.011401158974952379,-245.89652313639596,24440.68673312167,0.0,9940.14589100194,673561,150
